date,year,gamepk,type,game_type,temp,condition,wind,venue,home_team,away_team,batter,batter_name,stand,pitcher,pitcher_name,throws,events,description,inning,topbot,abnum,pitchnum,pitch_balls,pitch_strikes,pitch_outs,pitch_call,pitch_type,pitch_startSpeed,pitch_endSpeed,pitch_sz_top,pitch_sz_bot,pitch_x0,pitch_y0,pitch_z0,pitch_extension,pitch_vx0,pitch_vy0,pitch_vz0,pitch_ax,pitch_ay,pitch_az,pitch_pfx_x,pitch_pfx_z,pitch_px,pitch_pz,pitch_x,pitch_y,pitch_breakAngle,pitch_breakLength,pitch_break_y,pitch_spinrate,pitch_breakDirection,pitch_zone,pitch_plateTime,bip_EV,bip_VA,bip_distance,bip_type,bip_hardness,bip_location,bip_hc_x,bip_hc_y,MLB_playID,id
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,458015,Joey Votto,L,570632,Jose Urena,R,Double Play,double_play,4,bottom,27,2,0,1,1,Ball,SI,95.4,88.1,3.47,1.59,-1.51,50,5.62,6.4,9.13,-138.55,-8.22,-20.2,28.76,-23.76,-10.31,4.29,0.48,1.04,98.7,210.58,36,6,24,2199,221,14,0.39,,,,,,,,,6661a6db-b0fa-4838-a22d-56adf56f6023,632618-458015-570632-4-27-2
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,458015,Joey Votto,L,570632,Jose Urena,R,Double Play,double_play,4,bottom,27,3,1,1,1,Ball In Dirt,CH,91.4,84.2,3.54,1.72,-1.5,50,5.56,6.3,8.41,-132.6,-8.98,-15.48,27.02,-21.62,-8.65,5.9,0.58,0.57,94.77,223.42,31.2,6,24,1753,230,14,0.41,,,,,,,,,15548741-a844-4038-a162-f4a257a9ed01,632618-458015-570632-4-27-3
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,458015,Joey Votto,L,570632,Jose Urena,R,Double Play,double_play,4,bottom,27,4,2,1,1,Foul,SI,95.6,88.2,3.47,1.59,-1.64,50,5.71,6.29,6.81,-139.14,-4.94,-18.36,28.9,-25.05,-9.29,3.6,-0.37,2.26,131.29,177.67,33.6,6,24,2090,219,4,0.39,,,,,,,,,4d80c15a-5920-4926-8a6f-fb6ad855a4d1,632618-458015-570632-4-27-4
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,458015,Joey Votto,L,570632,Jose Urena,R,Double Play,double_play,4,bottom,27,5,2,2,1,Ball In Dirt,SL,87,81.2,3.55,1.7,-1.58,50,5.53,6.44,7.49,-126.42,-8.45,-1.51,22.19,-24.09,-0.92,4.92,1.28,0.25,68.17,231.93,1.2,6,24,2343,201,14,0.43,,,,,,,,,788b2de3-c68c-4f0e-9917-bd49e0f87c0b,632618-458015-570632-4-27-5
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,458015,Joey Votto,L,570632,Jose Urena,R,Double Play,double_play,4,bottom,27,6,3,2,1,"In play, out(s)",SI,95.8,88.2,3.47,1.59,-1.43,50,5.67,6.43,7.14,-139.31,-5.75,-18.1,29.26,-21.6,-9.14,5.34,-0.03,2.17,118.16,180.31,36,6,24,2184,217,8,0.39,80.4,16,163,line_drive,medium,4,155.72,143.03,d7b79455-be09-457a-8a55-e3034430e70e,632618-458015-570632-4-27-6
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,622682,Victor Reyes,L,622491,Luis Castillo,R,Flyout,field_out,5,top,28,1,0,0,0,Called Strike,SL,86.1,80.2,3.44,1.72,-2.84,50,5.23,5.52,6.48,-125.47,-0.45,-0.76,21.81,-32,-0.47,0.11,-0.31,2.47,128.65,171.98,0,8.4,24,2379,25,4,0.43,,,,,,,,,8e57ae46-f9be-4fc6-9f0f-37646a48b4e5,632618-622682-622491-5-28-1
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,622682,Victor Reyes,L,622491,Luis Castillo,R,Flyout,field_out,5,top,28,2,0,1,0,"In play, out(s)",CH,88.3,81.3,3.58,1.68,-2.66,50.01,4.98,5.55,9.77,-128.22,-2.79,-18.83,25.14,-29.97,-11.25,1.32,-0.27,1.56,127.29,196.74,28.8,8.4,24,1970,252,13,0.43,84.6,46,261,fly_ball,medium,7,89.95,101.56,63ed7a77-7612-4a50-9247-098217f0447c,632618-622682-622491-5-28-2
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,650489,Willi Castro,L,622491,Luis Castillo,R,Strikeout,strikeout,5,top,29,1,0,0,0,Foul,SI,97.1,88.9,3.41,1.56,-2.65,50,5.2,5.68,9.37,-141.14,-2.76,-23.87,31.65,-27.25,-11.82,2.44,-0.83,2.46,148.6,172.38,38.4,7.2,24,2191,238,13,0.39,,,,,,,,,e6ca1723-083f-4867-9b10-12a235d1a51d,632618-650489-622491-5-29-1
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,650489,Willi Castro,L,622491,Luis Castillo,R,Strikeout,strikeout,5,top,29,2,0,1,1,Ball,CH,89.5,83,3.65,1.8,-2.77,50,4.97,5.62,6.65,-130.29,-3.15,-16.44,24.41,-29.61,-9.45,1.48,-1.42,1.53,171.22,197.4,26.4,8.4,24,1970,252,13,0.42,,,,,,,,,709e2c72-3f85-4852-acf7-e22d297a79a0,632618-650489-622491-5-29-2
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,650489,Willi Castro,L,622491,Luis Castillo,R,Strikeout,strikeout,5,top,29,3,1,1,1,Swinging Strike,FF,96.9,88.9,3.41,1.56,-2.58,50,5.2,5.5,8.64,-140.95,-1.21,-13.95,30.38,-18.61,-6.89,6.71,-0.38,3.58,131.38,142.25,32.4,4.8,24,2266,234,11,0.39,,,,,,,,,5d8a1837-6deb-4167-ac77-ecb6094a9b5a,632618-650489-622491-5-29-3
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,650489,Willi Castro,L,622491,Luis Castillo,R,Strikeout,strikeout,5,top,29,4,1,2,1,Called Strike,SL,87.1,79.4,3.57,1.75,-2.84,50,5.13,5.45,6.52,-126.73,-0.14,-1.53,27.49,-30.48,-0.95,1.04,-0.35,2.63,130.35,167.9,0,7.2,24,2323,276,4,0.43,,,,,,,,,2fbad9bf-f83a-4818-b529-e4153cee403a,632618-650489-622491-5-29-4
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,570632,Jose Urena,R,622491,Luis Castillo,R,Strikeout,strikeout,5,top,30,1,0,0,0,Ball,FF,95,86.9,3.38,1.55,-2.68,50,5.03,5.59,8.21,-138.2,-0.67,-14.83,29.88,-17.2,-7.64,7.72,-0.67,3.64,142.58,140.61,37.2,4.8,24,2419,234,11,0.4,,,,,,,,,21681579-add5-4be0-b32d-768170bef14f,632618-570632-622491-5-30-1
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,570632,Jose Urena,R,622491,Luis Castillo,R,Strikeout,strikeout,5,top,30,2,1,0,2,Called Strike,FF,95.5,87.8,3.41,1.62,-2.46,50,5.03,5.67,9.61,-138.9,-1.98,-14.15,29.05,-20.12,-7.19,6.13,0.1,2.98,113.19,158.27,31.2,4.8,24,2324,239,2,0.39,,,,,,,,,ceafd91a-9a9e-4c32-a233-602ab60492a2,632618-570632-622491-5-30-2
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,570632,Jose Urena,R,622491,Luis Castillo,R,Strikeout,strikeout,5,top,30,3,1,1,2,Swinging Strike,SL,86.2,80.9,3.47,1.59,-2.48,50,5.12,5.36,9.08,-125.4,-0.28,-0.98,19.54,-31.8,-0.6,0.23,1.07,2.46,76.1,172.37,0,8.4,24,2399,342,14,0.43,,,,,,,,,3d12f259-3843-4e9c-ae9d-832dfe19738d,632618-570632-622491-5-30-3
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,570632,Jose Urena,R,622491,Luis Castillo,R,Strikeout,strikeout,5,top,30,4,1,2,2,Missed Bunt,SL,86.9,80.4,3.47,1.59,-2.35,50.01,5.11,5.7,8.92,-126.42,0.7,-1.01,23.77,-31.73,-0.62,0.28,1.14,2.86,73.69,161.56,1.2,8.4,24,2422,5,12,0.43,,,,,,,,,cfc8c2fc-727b-458b-a173-fa3ff8bf557d,632618-570632-622491-5-30-4
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,519058,Mike Moustakas,L,570632,Jose Urena,R,Single,single,5,bottom,31,1,0,0,0,"In play, no out",SI,94.4,87.1,3.37,1.53,-1.7,50,5.68,6.13,7.06,-137.3,-6.79,-17.33,28.52,-22.41,-9.02,5.08,-0.28,1.66,127.55,193.91,33.6,6,24,2297,226,7,0.4,90.7,8,138,ground_ball,medium,9,188.34,134.1,0c4cea11-dd2f-43ba-a75c-8f0294a104ab,632618-519058-570632-5-31-1
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,571657,Kyle Farmer,R,570632,Jose Urena,R,Forceout,force_out,5,bottom,32,1,0,0,0,Ball,FF,95.7,87.6,3.29,1.48,-1.26,50,5.63,6.26,10.06,-138.93,-7.58,-11.48,30.7,-14.16,-5.86,9.2,1.65,1.93,54.24,186.75,30,3.6,24,2268,225,14,0.39,,,,,,,,,fc1ed8e0-5e65-4381-8189-781ced4732d2,632618-571657-570632-5-32-1
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,571657,Kyle Farmer,R,570632,Jose Urena,R,Forceout,force_out,5,bottom,32,2,1,0,0,Ball,SI,94.9,87.2,3.17,1.47,-1.5,50,5.58,6.3,6.38,-137.8,-8.86,-16.49,30.23,-23.47,-8.56,4.52,-0.27,0.75,127.15,218.64,31.2,6,24,2272,220,13,0.4,,,,,,,,,33bfcdda-5c39-40ee-8a9f-d40ee1ba27f9,632618-571657-570632-5-32-2
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,571657,Kyle Farmer,R,570632,Jose Urena,R,Forceout,force_out,5,bottom,32,3,2,0,0,Called Strike,SI,94.1,86.5,3.51,1.64,-1.49,50,5.68,6.46,6.42,-136.81,-6.56,-16.17,29.14,-21.58,-8.5,5.57,-0.22,1.78,125.28,190.67,32.4,6,24,2277,214,8,0.4,,,,,,,,,b9af22b8-39a6-4487-bb7e-43a39a70e3ab,632618-571657-570632-5-32-3
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,571657,Kyle Farmer,R,570632,Jose Urena,R,Forceout,force_out,5,bottom,32,4,2,1,0,"In play, out(s)",SI,95.2,87.4,3.37,1.53,-1.36,50,5.77,6.45,7.05,-138.37,-7.23,-18.14,30.06,-20.38,-9.33,6.07,0.01,1.77,116.79,191.09,37.2,6,24,2302,215,8,0.4,98.7,-22,6,ground_ball,medium,6,112.53,140.98,69b25cf4-04b2-40aa-8b78-47be485fc451,632618-571657-570632-5-32-4
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,571466,Tucker Barnhart,L,570632,Jose Urena,R,Single,single,5,bottom,33,1,0,0,0,Foul,CH,90.4,82.8,3.32,1.51,-1.8,50,5.69,6.36,6.84,-131.48,-4.38,-12.07,27.72,-18.98,-6.89,7.53,-0.06,2.6,119.1,168.66,28.8,4.8,24,1641,230,5,0.42,,,,,,,,,95416a36-73a1-4619-9b4c-68fe94346847,632618-571466-570632-5-33-1
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,571466,Tucker Barnhart,L,570632,Jose Urena,R,Single,single,5,bottom,33,2,0,1,1,Ball,FF,95.8,88.1,3.18,1.52,-1.28,50,5.74,6.38,9.32,-139.19,-5.2,-11.52,29.09,-17.43,-5.83,7.45,1.34,2.71,65.82,165.74,27.6,4.8,24,2109,224,12,0.39,,,,,,,,,f402b2b3-f125-4ab2-ab76-1df932735749,632618-571466-570632-5-33-2
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,571466,Tucker Barnhart,L,570632,Jose Urena,R,Single,single,5,bottom,33,3,1,1,1,"In play, no out",SI,95.2,87.5,3.32,1.51,-1.78,50,5.8,6.35,4.54,-138.56,-4.19,-18.43,29.99,-24.54,-9.44,3.91,-1.35,2.64,168.6,167.58,34.8,6,24,2168,226,11,0.39,86,9,132,ground_ball,medium,7,59.72,117.92,b85f84ca-995b-4d6a-8fa8-0719692f9491,632618-571466-570632-5-33-3
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,621011,Max Schrock,L,570632,Jose Urena,R,Forceout,force_out,5,bottom,34,1,0,0,0,Foul,CH,91.1,83.9,3.29,1.49,-1.86,50,5.67,6.28,6.3,-132.54,-3.21,-13.59,26.3,-20.68,-7.58,6.41,-0.45,2.94,133.97,159.32,30,6,24,1663,234,1,0.41,,,,,,,,,022748fe-5a9c-48c6-a139-6abc7c462f71,632618-621011-570632-5-34-1
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,621011,Max Schrock,L,570632,Jose Urena,R,Forceout,force_out,5,bottom,34,2,0,1,1,Ball,CH,87.6,80.6,3.48,1.59,-1.78,50,5.66,6.27,10.29,-127.15,-5.9,-15.75,25.4,-24.39,-9.59,4.74,1.07,1.38,76.4,201.48,28.8,7.2,24,1644,235,14,0.43,,,,,,,,,08771a42-1ff3-44cd-8d71-050cbe6cc8c7,632618-621011-570632-5-34-2
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,621011,Max Schrock,L,570632,Jose Urena,R,Forceout,force_out,5,bottom,34,3,1,1,1,Foul,CH,90.6,82.8,3.29,1.49,-1.97,50,5.49,6.37,5.78,-131.81,-5.17,-15.11,28.76,-20.23,-8.61,6.81,-0.87,2.01,150.04,184.55,33.6,6,24,1745,226,13,0.42,,,,,,,,,5b04770d-f838-4640-a3ff-86fce9a1c0af,632618-621011-570632-5-34-3
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,621011,Max Schrock,L,570632,Jose Urena,R,Forceout,force_out,5,bottom,34,4,1,2,1,"In play, out(s)",SI,95.7,88.2,3.29,1.49,-1.52,50,5.61,6.38,7.79,-139.15,-4.33,-16.92,28.93,-24.92,-8.56,3.67,0.19,2.4,109.64,173.98,31.2,6,24,2147,220,5,0.39,99.4,-1,47,ground_ball,medium,4,156.51,147.38,2c6f80b2-00e1-4b46-9f02-5e42f9f69aab,632618-621011-570632-5-34-4
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,622491,Luis Castillo,R,570632,Jose Urena,R,Strikeout,strikeout,5,bottom,35,1,0,0,0,Swinging Strike,SI,94.9,87.3,3.47,1.59,-1.36,50,5.78,6.42,5.51,-138.17,-5.06,-15.72,29.61,-23.17,-8.1,4.64,-0.39,2.37,131.97,174.73,31.2,6,24,2154,219,4,0.4,,,,,,,,,63f9f906-9ba9-449d-af0d-6babce1f08b4,632618-622491-570632-5-35-1
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,622491,Luis Castillo,R,570632,Jose Urena,R,Strikeout,strikeout,5,bottom,35,2,0,1,2,Called Strike,SI,95.4,87.2,3.68,1.78,-1.39,50.01,5.66,6.42,5.96,-138.7,-6.01,-16.59,31.47,-20.54,-8.53,5.98,-0.33,2.09,129.42,182.39,34.8,6,24,2226,222,7,0.4,,,,,,,,,95a92304-6477-4359-aa64-1db77e5d242e,632618-622491-570632-5-35-2
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,622491,Luis Castillo,R,570632,Jose Urena,R,Strikeout,strikeout,5,bottom,35,3,0,2,2,Swinging Strike,SI,95.6,87.3,3.47,1.59,-1.4,50,5.69,6.37,4.48,-139.06,-5.9,-17.81,32.62,-23.48,-9.14,4.47,-0.95,1.98,153.19,185.36,33.6,6,24,2226,221,13,0.39,,,,,,,,,5e1399dc-3090-44da-bc2f-95d3f1dc4253,632618-622491-570632-5-35-3
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,668731,Akil Baddoo,L,622491,Luis Castillo,R,Double,double,6,top,36,1,0,0,0,Foul,SL,86.2,79.9,3.41,1.56,-2.86,50,5.2,5.46,6.97,-125.4,-2.26,-1.86,23.21,-32.78,-1.15,-0.38,-0.21,1.64,124.94,194.55,1.2,8.4,24,2416,36,8,0.44,,,,,,,,,d0200f62-8120-418c-82cc-12fe0a7b12cd,632618-668731-622491-6-36-1
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,668731,Akil Baddoo,L,622491,Luis Castillo,R,Double,double,6,top,36,2,0,1,0,Called Strike,CH,89,82.3,3.25,1.57,-2.6,50.01,5.05,5.6,11.53,-129.23,-1.6,-17.28,24.01,-31.58,-10.1,0.35,0.58,2.02,94.92,184.19,25.2,8.4,24,1957,259,9,0.42,,,,,,,,,453c6728-26ec-431f-89dd-8003e28c1bcb,632618-668731-622491-6-36-2
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,668731,Akil Baddoo,L,622491,Luis Castillo,R,Double,double,6,top,36,3,0,2,0,"In play, no out",SI,98.3,90.8,3.41,1.56,-2.71,50,5.09,5.47,8.25,-142.96,-3.52,-21.86,29.81,-28.11,-10.45,1.94,-1.15,2.1,161,182.15,34.8,7.2,24,2164,241,13,0.38,65.5,-7,13,ground_ball,medium,7,70.71,134.92,f76ece9c-5105-488d-8961-b84cf31a5556,632618-668731-622491-6-36-3
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,570731,Jonathan Schoop,R,622491,Luis Castillo,R,Lineout,field_out,6,top,37,1,0,0,0,Ball,CH,89.4,82.9,3.7,1.83,-2.39,50,4.96,5.59,8.56,-129.91,-4.67,-17.67,23.97,-28,-10.21,2.41,-0.4,1.04,132.1,210.65,28.8,7.2,24,2092,257,13,0.42,,,,,,,,,836d59c6-7642-4891-ae2c-4ffb77388447,632618-570731-622491-6-37-1
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,570731,Jonathan Schoop,R,622491,Luis Castillo,R,Lineout,field_out,6,top,37,2,1,0,0,"In play, out(s)",SI,98,89.7,3.41,1.56,-2.44,50,5.11,5.6,9.33,-142.44,-2.26,-21.93,32.08,-25.42,-10.65,3.28,-0.51,2.7,136.58,165.89,37.2,6,24,2171,241,4,0.38,62,25,174,line_drive,medium,4,154.94,137.74,889e71a7-a182-4236-a195-ef1bf2d890e8,632618-570731-622491-6-37-2
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,543257,Robbie Grossman,L,622491,Luis Castillo,R,Field Error,field_error,6,top,38,1,0,0,0,"In play, no out",CH,88.6,81.7,3.37,1.53,-2.48,50,5.04,5.61,7.59,-128.92,-2.44,-16.15,25.46,-30.32,-9.54,1.09,-0.74,1.75,145.27,191.53,25.2,8.4,24,1914,256,13,0.42,68.9,3,51,ground_ball,medium,3,157.24,146.28,fd6afd34-258d-4d93-a7a6-18ddf73c3ba1,632618-543257-622491-6-38-1
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,600869,Jeimer Candelario,L,622491,Luis Castillo,R,Triple,triple,6,top,39,1,0,0,0,Ball,FF,97.1,88.3,3.42,1.72,-2.24,50,5.13,5.7,12.33,-140.76,-4.54,-15.84,32.6,-14.89,-7.91,8.63,1.17,2.53,72.34,170.4,39.6,3.6,24,2465,239,14,0.39,,,,,,,,,4a30dee3-ad6f-42b7-b264-933eb46a3bb9,632618-600869-622491-6-39-1
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,600869,Jeimer Candelario,L,622491,Luis Castillo,R,Triple,triple,6,top,39,2,1,0,1,Ball,CH,89.8,82.8,3.29,1.68,-2.39,50,4.9,5.96,10.88,-130.3,-5.42,-18.65,25.9,-27.4,-10.79,2.76,0.42,0.74,100.85,218.89,30,7.2,24,1950,256,14,0.42,,,,,,,,,234d7d0e-185c-4227-9bb7-467967d9de01,632618-600869-622491-6-39-2
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,600869,Jeimer Candelario,L,622491,Luis Castillo,R,Triple,triple,6,top,39,3,2,0,1,Foul,CH,89.5,82.4,3.41,1.56,-2.44,50,5,5.75,8.37,-130.07,-1.63,-17.09,25.95,-31.5,-9.92,0.39,-0.47,1.99,135.1,185.04,26.4,8.4,24,1947,252,7,0.42,,,,,,,,,31f05362-3c89-4f2e-9fe8-e57e1722de51,632618-600869-622491-6-39-3
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,600869,Jeimer Candelario,L,622491,Luis Castillo,R,Triple,triple,6,top,39,4,2,1,1,Ball,CH,90.6,84,3.32,1.67,-2.25,50.01,4.87,5.89,11.5,-131.52,-5.21,-19.57,24.4,-27.33,-11.02,2.73,0.72,0.87,89.5,215.24,32.4,7.2,24,2053,253,14,0.41,,,,,,,,,c8f47ecf-45f1-4688-98f7-cd5fa2337365,632618-600869-622491-6-39-4
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,600869,Jeimer Candelario,L,622491,Luis Castillo,R,Triple,triple,6,top,39,5,3,1,1,"In play, run(s)",CH,90.3,83.9,3.41,1.56,-2.27,50,4.97,5.77,9.52,-131.24,-3.8,-18.09,23.95,-30.94,-10.22,0.7,0.05,1.23,115.04,205.51,27.6,8.4,24,2026,253,14,0.42,96.1,-8,10,ground_ball,medium,9,194.35,122.8,b2650505-ff5a-422d-9f05-cca4ed5a7a8c,632618-600869-622491-6-39-5
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,606992,Eric Haase,R,622491,Luis Castillo,R,Sac Fly,sac_fly,6,top,40,1,0,0,1,Ball,SI,98.1,90.2,3.48,1.73,-2.23,50,4.99,5.72,12.93,-142.29,-5.79,-22.79,30.57,-24.86,-11.04,3.54,0.93,1.37,81.58,201.84,37.2,6,24,2146,249,14,0.38,,,,,,,,,c0de92a7-c725-4454-8de6-298dc30b0b53,632618-606992-622491-6-40-1
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,606992,Eric Haase,R,622491,Luis Castillo,R,Sac Fly,sac_fly,6,top,40,2,1,0,1,"In play, run(s)",SI,98.1,90.1,3.3,1.5,-2.46,50,5.09,5.56,9.15,-142.58,-2.54,-22.5,31.06,-27.87,-10.87,2.07,-0.63,2.44,141.05,172.93,36,7.2,24,2276,245,4,0.38,86,21,269,line_drive,medium,9,183.76,108.21,54049f15-e32a-47f8-b542-4469b848a6d6,632618-606992-622491-6-40-2
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,592348,Niko Goodrum,L,622491,Luis Castillo,R,Groundout,field_out,6,top,41,1,0,0,0,Ball,SI,98.3,90.7,3.7,1.79,-2.55,50.01,5.29,5.74,7.71,-143.16,0.05,-19.74,29.39,-24.94,-9.4,3.45,-1.06,3.76,157.58,137.36,36,6,24,2140,240,11,0.38,,,,,,,,,24d1b818-a84b-44bb-b451-e3f62114ea28,632618-592348-622491-6-41-1
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,592348,Niko Goodrum,L,622491,Luis Castillo,R,Groundout,field_out,6,top,41,2,1,0,2,Ball,CH,89.7,82.8,3.72,1.72,-2.61,50,5.08,5.48,6.52,-130.52,-0.77,-17.63,25.14,-28.78,-10.13,1.95,-1.4,2.63,170.42,167.66,30,7.2,24,1894,252,13,0.42,,,,,,,,,0ef71b0f-ec11-4e87-ab50-a0e8d3ae18fd,632618-592348-622491-6-41-2
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,592348,Niko Goodrum,L,622491,Luis Castillo,R,Groundout,field_out,6,top,41,3,2,0,2,Called Strike,SI,97.8,89.8,3.58,1.77,-2.44,50,5.06,5.65,8.28,-142.24,-4.01,-21.5,31.74,-26.26,-10.46,2.87,-0.86,1.97,149.75,185.48,36,7.2,24,2002,337,13,0.38,,,,,,,,,81c1140e-45ef-40c3-89de-a022c642255d,632618-592348-622491-6-41-3
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,592348,Niko Goodrum,L,622491,Luis Castillo,R,Groundout,field_out,6,top,41,4,2,1,2,"In play, out(s)",SL,88.4,81.7,3.49,1.6,-2.63,50,5.08,5.53,6.12,-128.67,-3.03,-3.82,24.86,-28.95,-2.26,1.91,-0.52,1.66,136.74,194.01,4.8,7.2,24,2384,328,7,0.42,76.6,-33,4,ground_ball,medium,3,155.41,154.14,0626e882-c568-48fe-8513-a90b9ca42f7e,632618-592348-622491-6-41-4
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,663697,Jonathan India,R,570632,Jose Urena,R,Flyout,field_out,6,bottom,42,1,0,0,0,Ball,SI,94.3,86.4,3.45,1.66,-1.24,50,5.73,6.22,7.86,-136.88,-8.04,-17.67,30.08,-19.8,-9.31,6.52,0.46,1.41,99.58,200.84,37.2,6,24,2242,215,14,0.4,,,,,,,,,079f17bf-1408-4709-a4a0-e97c81f1c8f8,632618-663697-570632-6-42-1
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,663697,Jonathan India,R,570632,Jose Urena,R,Flyout,field_out,6,bottom,42,2,1,0,0,Ball,SL,85.6,79.7,3.43,1.61,-1.38,50,5.62,6.22,6.34,-124.47,-7.73,0.8,22.23,-22.16,0.5,6.31,1.26,0.67,69.14,220.71,4.8,6,24,2274,204,14,0.44,,,,,,,,,c145cacf-491e-46d1-b7b3-568d6b7abe0c,632618-663697-570632-6-42-2
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,663697,Jonathan India,R,570632,Jose Urena,R,Flyout,field_out,6,bottom,42,3,2,0,0,Called Strike,SI,93.6,86.6,3.48,1.58,-1.48,50,5.75,6.27,6.2,-136.2,-5.72,-16.78,27.29,-24.55,-8.85,4.02,-0.34,1.94,129.84,186.34,31.2,6,24,2225,216,7,0.4,,,,,,,,,0cdb6cac-2f08-4aef-b9f7-914f4fed9523,632618-663697-570632-6-42-3
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,663697,Jonathan India,R,570632,Jose Urena,R,Flyout,field_out,6,bottom,42,4,2,1,0,"In play, out(s)",FF,94.9,86.9,3.37,1.53,-1.27,50,5.72,6.05,5.98,-137.99,-6.22,-11.11,30.16,-16.01,-5.75,8.37,0.18,2.36,110.3,175.12,30,3.6,24,2205,221,5,0.4,97.1,51,265,fly_ball,medium,9,176.88,106.2,99100737-7668-4d81-a8dc-e027c861423e,632618-663697-570632-6-42-4
2021-09-05,2021,632618,P,R,78,Overcast,"7 mph, Varies",2602,CIN,DET,571980,Tyler Naquin,L,570632,Jose Urena,R,Single,single,6,bottom,43,1,0,0,0,Called Strike,SI,96,88.1,3.31,1.66,-1.32,50,5.76,6.17,4.98,-139.77,-3.22,-14.23,30.44,-20.44,-7.16,5.91,-0.45,3.25,134.05,150.93,32.4,4.8,24,2133,226,1,0.39,,,,,,,,,7a2010e4-8669-413a-a49f-90a2b1aac6c9,632618-571980-570632-6-43-1
